기준연도,학교종류,설립구분,지역,상태,대학원명,입학정원(A),지원자,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,입학자,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,계,정원내,,정원외,,계,정원내(B),,정원외,
,,,,,,,,남,여,남,여,,남,여,남,여
2024.0,특수대학원,사립,경남,기존,가야대학교 보건대학원(김해) ,15.0,11,1,10,0,0,10,0,10,0,0
2024.0,일반대학원,사립,경남,기존,가야대학교 일반대학원(김해) ,13.0,5,2,3,0,0,5,2,3,0,0
2024.0,특수대학원,사립,경남,기존,가야대학교 항만물류대학원 ,20.0,0,0,0,0,0,0,0,0,0,0
2024.0,특수대학원,사립,경남,기존,가야대학교 행정대학원(김해) ,30.0,25,5,20,0,0,23,4,19,0,0
2024.0,특수대학원,사립,경기,기존,가천대학교 경영대학원 ,68.0,168,69,22,44,33,149,64,21,35,29
2024.0,특수대학원,사립,경기,기존,가천대학교 교육대학원 ,100.0,231,39,192,0,0,116,23,93,0,0
2024.0,특수대학원,사립,인천,기존,가천대학교 보건대학원 ,30.0,57,19,36,2,0,32,11,19,2,0
2024.0,특수대학원,사립,경기,기존,가천대학교 사회정책대학원 ,40.0,56,31,22,3,0,47,27,18,2,0
2024.0,일반대학원,사립,경기,기존,가천대학교 일반대학원 ,778.0,1725,312,275,365,773,1185,265,205,193,522
2024.0,특수대학원,사립,경기,기존,가천대학교 특수치료대학원 ,115.0,343,43,300,0,0,122,20,102,0,0
2024.0,특수대학원,사립,강원,기존,가톨릭관동대학교 경영행정・창업대학원 ,50.0,36,16,13,3,4,29,14,11,1,3
2024.0,특수대학원,사립,강원,기존,가톨릭관동대학교 교육대학원 ,84.0,135,40,95,0,0,82,27,55,0,0
2024.0,특수대학원,사립,강원,기존,가톨릭관동대학교 사회복지대학원 ,40.0,57,10,45,1,1,42,9,31,1,1
2024.0,일반대학원,사립,강원,기존,가톨릭관동대학교 일반대학원 ,150.0,119,63,50,4,2,98,52,42,3,1
2024.0,일반대학원,사립,충북,신설,가톨릭꽃동네대학교 대학원 ,20.0,22,5,17,0,0,18,3,15,0,0
2024.0,특수대학원,사립,충북,신설,가톨릭꽃동네대학교 사회복지카리타스대학원 ,20.0,21,8,13,0,0,20,8,12,0,0
2024.0,특수대학원,사립,경기,기존,가톨릭대학교 경영대학원 ,10.0,70,5,13,28,24,42,5,13,14,10
2024.0,특수대학원,사립,경기,기존,가톨릭대학교 교육대학원 ,102.0,232,18,214,0,0,98,10,88,0,0
2024.0,특수대학원,사립,경기,기존,가톨릭대학교 교회법대학원 ,12.0,3,3,0,0,0,3,3,0,0,0
2024.0,특수대학원,사립,서울,기존,가톨릭대학교 교회음악대학원 _제3캠퍼스,15.0,9,1,8,0,0,8,1,7,0,0
2024.0,특수대학원,사립,경기,기존,가톨릭대학교 글로벌지식경영대학원 ,13.0,1,1,0,0,0,0,0,0,0,0
2024.0,일반대학원,사립,경기,기존,가톨릭대학교 대학원 ,243.0,871,149,338,153,231,369,65,141,68,95
2024.0,특수대학원,사립,경기,기존,가톨릭대학교 문화영성대학원 ,15.0,8,2,6,0,0,8,2,6,0,0
2024.0,특수대학원,사립,서울,기존,가톨릭대학교 보건의료경영대학원 _제2캠퍼스,105.0,172,47,124,0,1,102,27,74,0,1
2024.0,특수대학원,사립,경기,기존,가톨릭대학교 사회복지대학원 ,75.0,95,24,71,0,0,60,15,45,0,0
2024.0,특수대학원,사립,경기,기존,가톨릭대학교 상담심리대학원 ,90.0,457,93,363,0,1,95,16,78,0,1
2024.0,특수대학원,사립,서울,기존,가톨릭대학교 생명대학원 _제2캠퍼스,25.0,21,5,16,0,0,18,5,13,0,0
2024.0,일반대학원,사립,서울,기존,가톨릭대학교 일반대학원 _제2캠퍼스,283.0,378,137,236,3,2,281,113,165,2,1
2024.0,일반대학원,사립,서울,기존,가톨릭대학교 일반대학원 _제3캠퍼스,55.0,35,32,3,0,0,33,31,2,0,0
2024.0,특수대학원,사립,서울,기존,가톨릭대학교 임상간호대학원 _제2캠퍼스,45.0,303,18,285,0,0,45,4,41,0,0
2024.0,특수대학원,사립,서울,기존,가톨릭대학교 임상치과학대학원 _제2캠퍼스,20.0,23,14,9,0,0,16,10,6,0,0
2024.0,특수대학원,사립,경기,기존,가톨릭대학교 행정대학원 ,35.0,38,8,30,0,0,31,6,25,0,0
2024.0,일반대학원,사립,서울,기존,감리교신학대학교 대학원 ,62.0,87,62,25,0,0,62,40,22,0,0
2024.0,특수대학원,사립,서울,폐교,감리교신학대학교 목회신학대학원 ,50.0,53,27,25,0,1,44,22,21,0,1
2024.0,특수대학원,사립,서울,폐교,감리교신학대학교 신학대학원 ,146.0,145,86,59,0,0,125,74,51,0,0
2024.0,특수대학원,사립,경기,기존,강남대학교 교육대학원 ,80.0,126,7,119,0,0,88,5,83,0,0
2024.0,특수대학원,사립,경기,기존,강남대학교 국제대학원 ,20.0,0,0,0,0,0,0,0,0,0,0
2024.0,일반대학원,사립,경기,기존,강남대학교 대학원 ,90.0,72,35,37,0,0,55,25,30,0,0
2024.0,특수대학원,사립,경기,기존,강남대학교 융복합대학원 ,92.0,41,20,21,0,0,35,16,19,0,0
2024.0,특수대학원,사립,서울,기존,강서대학교 교육대학원 ,15.0,17,1,5,1,10,15,1,3,1,10
2024.0,특수대학원,사립,서울,기존,강서대학교 사회복지대학원 ,15.0,22,6,5,3,8,19,5,3,3,8
2024.0,특수대학원,사립,서울,기존,강서대학교 신학대학원 ,15.0,7,5,2,0,0,5,3,2,0,0
2024.0,일반대학원,사립,서울,기존,강서대학교 일반대학원 ,24.0,53,11,22,11,9,39,8,14,10,7
2024.0,특수대학원,국립,강원,기존,강원대학교 경영대학원 ,57.0,33,13,20,0,0,32,13,19,0,0
2024.0,특수대학원,국립,강원,기존,강원대학교 교육대학원 ,160.0,171,62,109,0,0,71,29,42,0,0
2024.0,특수대학원,국립,강원,기존,강원대학교 녹색생명산업정책대학원 ,30.0,26,14,12,0,0,22,13,9,0,0
2024.0,전문대학원,국립,강원,기존,강원대학교 방재전문대학원 _제2캠퍼스,40.0,15,14,1,0,0,15,14,1,0,0
2024.0,전문대학원,국립,강원,기존,강원대학교 법학전문대학원 ,40.0,230,107,123,0,0,42,23,19,0,0
2024.0,특수대학원,국립,강원,기존,강원대학교 산업과학대학원 _제2캠퍼스,46.0,28,19,9,0,0,28,19,9,0,0
2024.0,특수대학원,국립,강원,기존,강원대학교 산업대학원 ,47.0,24,21,3,0,0,16,15,1,0,0
2024.0,일반대학원,국립,강원,기존,강원대학교 일반대학원 ,926.0,1590,622,452,267,249,1228,518,365,166,179
2024.0,특수대학원,국립,강원,기존,강원대학교 정보과학・행정대학원 ,85.0,54,29,25,0,0,46,24,22,0,0
2024.0,전문대학원,사립,서울,기존,건국대학교 건축전문대학원 ,61.0,239,110,129,0,0,67,25,42,0,0
2024.0,전문대학원,사립,서울,기존,건국대학교 경영전문대학원 ,50.0,89,50,39,0,0,40,29,11,0,0
2024.0,특수대학원,사립,서울,기존,건국대학교 교육대학원 ,260.0,760,153,607,0,0,262,49,213,0,0
2024.0,특수대학원,사립,서울,기존,건국대학교 농축대학원 ,50.0,77,35,42,0,0,63,31,32,0,0
2024.0,전문대학원,사립,서울,기존,건국대학교 법학전문대학원 ,46.0,139,65,74,0,0,44,19,25,0,0
2024.0,특수대학원,사립,서울,기존,건국대학교 부동산대학원 ,200.0,827,605,222,0,0,200,151,49,0,0
2024.0,특수대학원,사립,서울,기존,건국대학교 산업대학원 ,90.0,167,49,96,19,3,88,31,48,7,2
2024.0,특수대학원,사립,서울,기존,건국대학교 수의방역대학원 ,10.0,24,17,7,0,0,18,11,7,0,0
2024.0,특수대학원,사립,서울,기존,건국대학교 언론홍보대학원 ,32.0,39,23,16,0,0,31,19,12,0,0
2024.0,특수대학원,사립,서울,기존,건국대학교 예술디자인대학원 ,90.0,157,32,125,0,0,89,18,71,0,0
2024.0,일반대학원,사립,서울,기존,건국대학교 일반대학원 ,917.0,1898,739,650,150,359,979,466,368,57,88
2024.0,특수대학원,사립,서울,기존,건국대학교 정보통신대학원 ,61.0,88,73,15,0,0,46,41,5,0,0
2024.0,특수대학원,사립,서울,기존,건국대학교 행정대학원 ,100.0,170,77,93,0,0,112,51,61,0,0
2024.0,특수대학원,사립,충북,기존,건국대학교(글로컬) 교육대학원 _분교,30.0,7,5,2,0,0,4,3,1,0,0
2024.0,일반대학원,사립,충북,기존,건국대학교(글로컬) 일반대학원 _분교,128.0,168,70,66,22,10,131,62,52,13,4
2024.0,특수대학원,사립,충북,기존,건국대학교(글로컬) 창의융합대학원 _분교,38.0,48,25,23,0,0,39,21,18,0,0
2024.0,특수대학원,사립,대전,기존,건양대학교 경영사회복지대학원 _제2캠퍼스,19.0,37,6,26,1,4,27,5,17,1,4
2024.0,특수대학원,사립,대전,폐교,건양대학교 군사경찰행정대학원 _제2캠퍼스,0.0,3,3,0,0,0,2,2,0,0,0
2024.0,특수대학원,사립,대전,기존,건양대학교 바이오융합대학원 _제2캠퍼스,12.0,11,6,5,0,0,11,6,5,0,0
2024.0,특수대학원,사립,대전,기존,건양대학교 보건복지대학원 _제2캠퍼스,68.0,104,26,78,0,0,68,20,48,0,0
2024.0,특수대학원,사립,대전,기존,건양대학교 상담대학원 _제2캠퍼스,25.0,42,4,37,1,0,26,1,24,1,0
2024.0,특수대학원,사립,대전,신설,건양대학교 안보대학원 _제2캠퍼스,17.0,18,14,3,1,0,18,14,3,1,0
2024.0,일반대학원,사립,대전,기존,건양대학교 일반대학원 _제2캠퍼스,143.0,197,54,108,27,8,158,44,80,28,6
2024.0,특수대학원,사립,경기,기존,경기대학교 공학대학원 ,56.0,56,52,4,0,0,46,43,3,0,0
2024.0,전문대학원,사립,서울,기존,경기대학교 관광전문대학원 ,70.0,63,23,40,0,0,47,17,30,0,0
2024.0,특수대학원,사립,경기,기존,경기대학교 교육대학원 ,250.0,476,69,407,0,0,250,32,218,0,0
2024.0,특수대학원,사립,서울,기존,경기대학교 대체의학대학원 ,61.0,84,34,49,0,1,69,26,42,0,1
2024.0,전문대학원,사립,서울,기존,경기대학교 서비스경영전문대학원 ,40.0,39,22,16,0,1,33,19,13,0,1
2024.0,특수대학원,사립,서울,기존,경기대학교 예술대학원 ,30.0,21,3,18,0,0,19,3,16,0,0
2024.0,일반대학원,사립,서울,기존,경기대학교 일반대학원 ,406.0,605,239,293,32,41,360,167,172,11,10
2024.0,전문대학원,사립,서울,기존,경기대학교 정치전문대학원 ,35.0,40,33,5,2,0,32,26,5,1,0
2024.0,특수대학원,사립,서울,기존,경기대학교 한류문화대학원 ,50.0,26,6,20,0,0,20,5,15,0,0
2024.0,특수대학원,사립,경기,기존,경기대학교 행정복지상담대학원 ,79.0,102,34,64,2,2,78,24,50,2,2
2024.0,특수대학원,사립,경남,기존,경남대학교 교육대학원 ,144.0,621,88,533,0,0,144,33,111,0,0
2024.0,일반대학원,사립,경남,기존,경남대학교 대학원 ,299.0,341,91,135,58,57,267,72,110,40,45
2024.0,특수대학원,사립,경남,기존,경남대학교 산업경영대학원 ,80.0,63,39,12,12,0,63,39,12,12,0
2024.0,특수대학원,사립,경남,기존,경남대학교 행정대학원 ,80.0,80,33,46,0,1,71,30,40,0,1
2024.0,특수대학원,국립,대구,기존,경북대학교 경영대학원 ,120.0,173,120,30,18,5,141,94,24,18,5
2024.0,특수대학원,국립,경북,기존,경북대학교 과학기술대학원 ,49.0,17,11,6,0,0,13,10,3,0,0
2024.0,특수대학원,국립,대구,기존,경북대학교 교육대학원 ,269.0,532,95,435,2,0,182,39,142,1,0
2024.0,특수대학원,국립,대구,기존,경북대학교 국제대학원 ,29.0,52,7,26,2,17,33,4,18,0,11
2024.0,전문대학원,국립,대구,기존,경북대학교 데이터사이언스대학원 ,50.0,99,54,45,0,0,50,30,20,0,0
2024.0,전문대학원,국립,대구,기존,경북대학교 법학전문대학원 ,130.0,740,289,398,28,25,138,58,80,0,0
2024.0,특수대학원,국립,대구,기존,경북대학교 보건대학원 ,40.0,73,12,61,0,0,40,10,30,0,0
2024.0,특수대학원,국립,대구,기존,경북대학교 사회정책대학원 ,70.0,76,23,53,0,0,52,13,39,0,0
2024.0,특수대학원,국립,대구,기존,경북대학교 산업대학원 ,85.0,107,81,25,1,0,72,56,15,1,0
2024.0,특수대학원,국립,대구,기존,경북대학교 수사과학대학원 ,30.0,126,19,105,2,0,30,2,27,1,0
2024.0,특수대학원,국립,대구,기존,경북대학교 스마트농생명식품융합대학원 ,38.0,36,21,15,0,0,24,11,13,0,0
2024.0,특수대학원,국립,대구,기존,경북대학교 식물방역대학원 ,10.0,6,5,1,0,0,3,3,0,0,0
2024.0,일반대학원,국립,대구,기존,경북대학교 일반대학원 ,1763.0,2871,1227,1033,287,324,1942,935,716,149,142
2024.0,특수대학원,국립,대구,기존,경북대학교 임상간호대학원 ,15.0,51,2,49,0,0,15,0,15,0,0
2024.0,특수대학원,국립,대구,기존,경북대학교 행정대학원 ,60.0,69,41,20,7,1,59,33,19,7,0
2024.0,특수대학원,국립,경남,기존,경상국립대학교 건축도시토목대학원 ,21.0,22,10,1,10,1,20,9,0,10,1
2024.0,특수대학원,국립,경남,기존,경상국립대학교 경영대학원 ,50.0,25,11,14,0,0,19,7,12,0,0
2024.0,특수대학원,국립,경남,기존,경상국립대학교 교육대학원 ,184.0,193,56,137,0,0,124,40,84,0,0
2024.0,일반대학원,국립,경남,기존,경상국립대학교 대학원 ,899.0,1221,542,489,122,68,971,444,381,91,55
2024.0,특수대학원,국립,경남,기존,경상국립대학교 보건대학원 ,20.0,24,3,21,0,0,17,1,16,0,0
2024.0,특수대학원,국립,경남,기존,경상국립대학교 산업복지대학원 ,35.0,26,10,16,0,0,23,9,14,0,0
2024.0,특수대학원,국립,경남,기존,경상국립대학교 스마트미래농업대학원 ,7.0,12,10,2,0,0,7,6,1,0,0
2024.0,특수대학원,국립,경남,기존,경상국립대학교 융합과학기술대학원 ,44.0,80,24,10,41,5,65,18,9,36,2
2024.0,특수대학원,국립,경남,기존,경상국립대학교 창업대학원 ,28.0,54,20,18,7,9,44,16,16,5,7
2024.0,특수대학원,국립,경남,기존,경상국립대학교 항공우주특성화대학원 ,23.0,29,24,3,1,1,19,18,0,0,1
2024.0,특수대학원,국립,경남,기존,경상국립대학교 행정대학원 ,51.0,48,21,26,1,0,36,17,18,1,0
2024.0,특수대학원,사립,부산,기존,경성대학교 교육대학원 ,100.0,36,0,36,0,0,20,0,20,0,0
2024.0,특수대학원,사립,부산,기존,경성대학교 사회복지대학원 ,30.0,14,5,9,0,0,13,5,8,0,0
2024.0,일반대학원,사립,부산,기존,경성대학교 일반대학원 ,268.0,745,62,97,372,214,338,53,81,107,97
2024.0,특수대학원,사립,경북,기존,경운대학교 사회복지대학원 ,25.0,57,6,39,0,12,38,3,23,0,12
2024.0,특수대학원,사립,경북,기존,경운대학교 산업정보대학원 ,15.0,22,10,8,2,2,19,7,8,2,2
2024.0,일반대학원,사립,경북,기존,경운대학교 일반대학원 ,40.0,72,28,22,11,11,54,26,12,10,6
2024.0,전문대학원,국립,인천,기존,경인교육대학교 교육전문대학원 ,665.0,693,151,532,0,10,514,117,390,0,7
2024.0,특수대학원,사립,경북,기존,경일대학교 K-글로벌대학원 ,2.0,105,0,0,55,50,93,0,0,46,47
2024.0,일반대학원,사립,경북,기존,경일대학교 일반대학원 ,84.0,264,47,25,126,66,212,42,19,95,56
2024.0,특수대학원,사립,서울,기존,경희대학교 간호대학원 ,20.0,57,7,50,0,0,20,3,17,0,0
2024.0,특수대학원,사립,서울,기존,경희대학교 경영대학원 ,221.0,1373,177,200,414,582,805,120,123,267,295
2024.0,특수대학원,사립,서울,기존,경희대학교 공공대학원 ,110.0,174,27,118,15,14,130,12,91,15,12
2024.0,특수대학원,사립,서울,기존,경희대학교 관광대학원 ,78.0,136,58,76,0,2,83,41,41,0,1
2024.0,특수대학원,사립,서울,기존,경희대학교 교육대학원 ,334.0,748,128,620,0,0,353,51,302,0,0
2024.0,전문대학원,사립,경기,기존,경희대학교 국제대학원 ,52.0,116,11,23,28,54,45,10,13,8,14
2024.0,일반대학원,사립,서울,기존,경희대학교 대학원 ,1456.0,3310,1015,1256,264,775,1750,678,701,109,262
2024.0,전문대학원,사립,경기,기존,경희대학교 동서의학대학원 ,70.0,145,42,83,7,13,89,22,47,7,13
2024.0,특수대학원,사립,서울,기존,경희대학교 미디어커뮤니케이션대학원 ,42.0,215,12,29,19,155,103,6,13,10,74
2024.0,특수대학원,사립,서울,기존,경희대학교 법무대학원 ,15.0,30,15,11,3,1,16,10,2,3,1
2024.0,전문대학원,사립,서울,기존,경희대학교 법학전문대학원 ,70.0,288,186,102,0,0,70,50,20,0,0
2024.0,특수대학원,사립,경기,기존,경희대학교 아트퓨전디자인대학원 ,40.0,73,23,29,6,15,49,15,23,3,8
2024.0,전문대학원,사립,경기,기존,경희대학교 체육대학원 ,55.0,141,83,55,2,1,57,35,22,0,0
2024.0,특수대학원,사립,경기,기존,경희대학교 테크노경영대학원 ,97.0,1119,61,26,502,530,630,53,21,276,280
2024.0,특수대학원,사립,경기,기존,경희대학교 평화복지대학원 ,28.0,16,8,4,3,1,16,8,4,3,1
2024.0,특수대학원,사립,서울,기존,경희사이버대학교 문화창조대학원 ,96.0,248,79,153,9,7,97,35,53,6,3
2024.0,특수대학원,사립,서울,기존,경희사이버대학교 호텔관광대학원 ,44.0,48,24,22,1,1,39,19,19,0,1
2024.0,특수대학원,사립,대구,기존,계명대학교 경영대학원 ,50.0,80,36,44,0,0,54,23,31,0,0
2024.0,특수대학원,사립,대구,기존,계명대학교 교육대학원 ,145.0,375,58,317,0,0,141,19,122,0,0
2024.0,특수대학원,사립,대구,기존,계명대학교 글로벌창업대학원 ,45.0,51,21,18,6,6,43,19,16,5,3
2024.0,일반대학원,사립,대구,기존,계명대학교 대학원 ,630.0,924,197,410,151,166,619,160,263,77,119
2024.0,특수대학원,사립,대구,폐교,계명대학교 스포츠산업대학원 ,0.0,3,3,0,0,0,3,3,0,0,0
2024.0,특수대학원,사립,대구,기존,계명대학교 스포츠융합과학대학원 ,30.0,5,4,1,0,0,3,2,1,0,0
2024.0,특수대학원,사립,대구,기존,계명대학교 연합신학대학원 ,40.0,18,9,9,0,0,17,9,8,0,0
2024.0,특수대학원,사립,대구,기존,계명대학교 예술대학원 ,40.0,48,11,37,0,0,33,8,25,0,0
2024.0,특수대학원,사립,대구,기존,계명대학교 유아교육대학원 ,40.0,30,1,29,0,0,19,1,18,0,0
2024.0,특수대학원,사립,대구,기존,계명대학교 정책대학원 ,45.0,22,3,19,0,0,14,2,12,0,0
2024.0,전문대학원,사립,서울,기존,고려대학교 KU-KIST융합대학원 ,67.0,142,75,64,1,2,74,38,35,0,1
2024.0,특수대학원,사립,서울,신설,고려대학교 SW・AI융합대학원 ,121.0,280,192,88,0,0,70,50,19,1,0
2024.0,전문대학원,사립,서울,기존,고려대학교 경영전문대학원 ,335.0,890,552,271,23,44,360,218,113,10,19
2024.0,특수대학원,사립,서울,기존,고려대학교 공학대학원 ,51.0,135,103,32,0,0,56,42,13,1,0
2024.0,특수대학원,사립,서울,기존,고려대학교 교육대학원 ,443.0,867,197,668,0,2,401,89,311,0,1
2024.0,전문대학원,사립,서울,기존,고려대학교 국제대학원 ,64.0,342,29,85,53,175,144,16,39,16,73
2024.0,전문대학원,사립,서울,기존,고려대학교 기술경영전문대학원 ,79.0,289,199,80,8,2,82,49,26,6,1
2024.0,특수대학원,사립,서울,기존,고려대학교 노동대학원 ,77.0,272,181,91,0,0,71,44,27,0,0
2024.0,일반대학원,사립,서울,기존,고려대학교 대학원 ,2402.0,5797,2486,2216,284,811,2651,1227,1069,119,236
2024.0,특수대학원,사립,서울,기존,고려대학교 미디어대학원 ,77.0,132,45,87,0,0,71,25,46,0,0
2024.0,특수대학원,사립,서울,기존,고려대학교 법무대학원 ,86.0,164,103,60,1,0,71,43,28,0,0
2024.0,전문대학원,사립,서울,기존,고려대학교 법학전문대학원 ,130.0,388,227,161,0,0,132,75,57,0,0
2024.0,특수대학원,사립,서울,기존,고려대학교 보건대학원 ,64.0,149,25,124,0,0,60,8,52,0,0
2024.0,특수대학원,사립,서울,기존,고려대학교 생명환경과학대학원 ,73.0,112,40,72,0,0,72,26,46,0,0
2024.0,특수대학원,사립,서울,신설,고려대학교 심리융합과학대학원 ,40.0,102,28,74,0,0,41,10,31,0,0
2024.0,전문대학원,사립,서울,기존,고려대학교 에너지환경대학원(그린스쿨) ,57.0,120,53,50,12,5,64,26,27,8,3
2024.0,특수대학원,사립,서울,신설,고려대학교 융합데이터과학대학원 ,20.0,586,43,28,305,210,39,10,10,8,11
2024.0,특수대학원,사립,서울,기존,고려대학교 임상치의학대학원 ,16.0,21,13,7,1,0,18,12,6,0,0
2024.0,전문대학원,사립,서울,기존,고려대학교 정보보호대학원 ,94.0,262,136,69,39,18,118,57,30,25,6
2024.0,특수대학원,사립,서울,기존,고려대학교 정책대학원 ,115.0,153,95,54,2,2,100,63,34,1,2
2024.0,특수대학원,사립,서울,폐교,고려대학교 컴퓨터정보통신대학원 ,0.0,217,133,51,28,5,67,28,6,28,5
2024.0,특수대학원,사립,세종,기존,고려대학교(세종) 문화스포츠대학원 _분교,41.0,49,10,39,0,0,28,8,20,0,0
2024.0,특수대학원,사립,세종,기존,고려대학교(세종) 융합과학대학원 _분교,58.0,54,32,22,0,0,41,26,15,0,0
2024.0,일반대학원,사립,세종,기존,고려대학교(세종) 일반대학원 _분교,255.0,367,171,126,35,35,235,111,87,20,17
2024.0,특수대학원,사립,세종,기존,고려대학교(세종) 창업경영대학원 _분교,46.0,49,35,14,0,0,40,29,11,0,0
2024.0,전문대학원,사립,세종,기존,고려대학교(세종) 행정전문대학원 _분교,55.0,61,38,21,1,1,33,19,14,0,0
2024.0,특수대학원,사립,서울,기존,고려사이버대학교 융합정보대학원 ,64.0,97,53,37,6,1,70,37,27,5,1
2024.0,특수대학원,사립,부산,기존,고신대학교 교육대학원 ,17.0,14,1,13,0,0,11,1,10,0,0
2024.0,특수대학원,사립,부산,기존,고신대학교 교회음악대학원 ,38.0,17,2,14,1,0,16,2,14,0,0
2024.0,특수대학원,사립,부산,기존,고신대학교 기독교상담대학원 ,25.0,17,4,12,0,1,16,3,12,0,1
2024.0,일반대학원,사립,부산,기존,고신대학교 대학원 ,160.0,120,49,69,0,2,82,39,42,0,1
2024.0,특수대학원,사립,부산,기존,고신대학교 보건대학원 ,40.0,22,2,20,0,0,22,2,20,0,0
