기준연도,학교종류,설립구분,지역,상태,대학원명,입학정원(A),지원자,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,입학자,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
2024.0,특수대학원,사립,부산,기존,고신대학교 선교목회대학원 ,28.0,8,5,0,3,0,7,5,0,2,0
2024.0,특수대학원,사립,충남,기존,고신대학교 신학대학원 ,154.0,174,144,27,2,1,134,111,20,2,1
2024.0,특수대학원,국립,충남,기존,공주교육대학교 교육대학원 ,230.0,287,51,191,32,13,239,44,151,31,13
2024.0,특수대학원,사립,광주,기존,광신대학교 국제대학원 ,20.0,36,7,24,4,1,29,6,18,4,1
2024.0,일반대학원,사립,광주,기존,광신대학교 대학원 ,86.0,88,25,63,0,0,77,20,57,0,0
2024.0,특수대학원,사립,광주,기존,광신대학교 사회복지대학원 ,25.0,27,10,17,0,0,23,10,13,0,0
2024.0,특수대학원,사립,광주,기존,광신대학교 상담치료대학원 ,65.0,70,14,56,0,0,58,12,46,0,0
2024.0,특수대학원,사립,광주,기존,광신대학교 신학대학원 ,57.0,75,49,25,1,0,60,39,20,1,0
2024.0,특수대학원,사립,광주,기존,광신대학교 음악대학원 ,14.0,15,4,11,0,0,14,4,10,0,0
2024.0,특수대학원,사립,서울,기존,광운대학교 건설법무대학원 ,40.0,42,38,4,0,0,34,31,3,0,0
2024.0,특수대학원,사립,서울,기존,광운대학교 경영대학원 ,75.0,132,51,27,48,6,104,33,17,47,7
2024.0,특수대학원,사립,서울,기존,광운대학교 교육대학원 ,105.0,172,18,154,0,0,105,14,91,0,0
2024.0,일반대학원,사립,서울,기존,광운대학교 대학원 ,340.0,610,302,127,111,70,396,213,91,62,30
2024.0,특수대학원,사립,서울,기존,광운대학교 상담복지정책대학원 ,90.0,129,24,105,0,0,85,15,70,0,0
2024.0,특수대학원,사립,서울,기존,광운대학교 스마트융합대학원 ,50.0,83,25,10,40,8,56,24,9,20,3
2024.0,특수대학원,사립,서울,기존,광운대학교 환경대학원 ,30.0,22,14,8,0,0,16,11,5,0,0
2024.0,일반대학원,사립,전남,기존,광주가톨릭대학교 대학원 ,30.0,19,19,0,0,0,19,19,0,0,0
2024.0,일반대학원,특별법법인,광주,기존,광주과학기술원 일반대학원 ,440.0,2234,1441,755,22,16,413,243,143,16,11
2024.0,특수대학원,국립,광주,기존,광주교육대학교 교육대학원 ,302.0,181,64,117,0,0,149,53,96,0,0
2024.0,특수대학원,사립,광주,기존,광주대학교 보건상담정책대학원 ,60.0,94,17,69,0,8,64,12,45,0,7
2024.0,전문대학원,사립,광주,기존,광주대학교 사회복지전문대학원 ,35.0,44,16,27,0,1,39,14,25,0,0
2024.0,일반대학원,사립,광주,기존,광주대학교 일반대학원 ,105.0,179,77,76,6,20,121,53,52,6,10
2024.0,특수대학원,사립,광주,기존,광주여자대학교 교육대학원 ,35.0,47,2,45,0,0,30,1,29,0,0
2024.0,특수대학원,사립,광주,기존,광주여자대학교 사회개발대학원 ,30.0,67,2,40,7,18,52,1,29,5,17
2024.0,일반대학원,사립,광주,기존,광주여자대학교 일반대학원 ,35.0,77,6,52,5,14,53,3,33,5,12
2024.0,특수대학원,국립,강원,기존,국립강릉원주대학교 경영정책과학대학원 ,29.0,13,3,8,1,1,10,3,5,1,1
2024.0,특수대학원,국립,강원,기존,국립강릉원주대학교 경영정책과학대학원 _제2캠퍼스,12.0,7,3,4,0,0,5,3,2,0,0
2024.0,특수대학원,국립,강원,기존,국립강릉원주대학교 교육대학원 ,86.0,77,19,58,0,0,48,16,32,0,0
2024.0,특수대학원,국립,강원,기존,국립강릉원주대학교 교육대학원 _제2캠퍼스,26.0,21,3,18,0,0,18,1,17,0,0
2024.0,일반대학원,국립,강원,기존,국립강릉원주대학교 대학원 ,159.0,245,99,88,23,35,198,77,73,23,25
2024.0,일반대학원,국립,강원,기존,국립강릉원주대학교 대학원 _제2캠퍼스,38.0,35,12,23,0,0,24,7,13,3,1
2024.0,특수대학원,국립,강원,기존,국립강릉원주대학교 산업대학원 ,21.0,6,6,0,0,0,6,6,0,0,0
2024.0,특수대학원,국립,강원,기존,국립강릉원주대학교 산업대학원 _제2캠퍼스,13.0,14,11,3,0,0,8,7,1,0,0
2024.0,특수대학원,국립,경북,기존,국립경국대학교 교육대학원 ,92.0,92,38,54,0,0,49,22,27,0,0
2024.0,일반대학원,국립,경북,기존,국립경국대학교 일반대학원 ,197.0,247,88,116,28,15,194,72,92,20,10
2024.0,전문대학원,국립,경북,기존,국립경국대학교 한국문화산업전문대학원 ,30.0,24,8,15,0,1,20,5,14,0,1
2024.0,특수대학원,국립,경북,기존,국립경국대학교 행정경영대학원 ,50.0,27,15,12,0,0,21,13,8,0,0
2024.0,특수대학원,국립,충남,기존,국립공주대학교 경영대학원 ,32.0,30,19,11,0,0,24,14,10,0,0
2024.0,특수대학원,국립,충남,기존,국립공주대학교 교육대학원 ,242.0,753,145,608,0,0,219,39,180,0,0
2024.0,특수대학원,국립,충남,기존,국립공주대학교 국가사회안전대학원 ,40.0,54,40,10,4,0,44,33,7,4,0
2024.0,일반대학원,국립,충남,기존,국립공주대학교 대학원 ,588.0,918,370,358,126,64,642,261,274,66,41
2024.0,특수대학원,국립,충남,기존,국립공주대학교 문화유산대학원 ,30.0,21,7,14,0,0,21,8,13,0,0
2024.0,특수대학원,국립,충남,기존,국립공주대학교 산업과학대학원 ,34.0,55,34,21,0,0,34,22,12,0,0
2024.0,전문대학원,국립,충남,기존,국립공주대학교 정책융합전문대학원 ,40.0,56,33,23,0,0,25,15,10,0,0
2024.0,특수대학원,국립,충남,기존,국립공주대학교 테크노융합대학원 ,29.0,44,37,7,0,0,32,27,5,0,0
2024.0,특수대학원,국립,충남,기존,국립공주대학교 특수교육대학원 ,70.0,234,32,202,0,0,70,14,56,0,0
2024.0,특수대학원,국립,전북,기존,국립군산대학교 경영행정대학원 ,30.0,5,2,3,0,0,4,2,2,0,0
2024.0,특수대학원,국립,전북,기존,국립군산대학교 교육대학원 ,62.0,68,21,42,0,5,41,14,22,0,5
2024.0,일반대학원,국립,전북,기존,국립군산대학교 대학원 ,288.0,462,107,111,158,86,399,95,96,134,74
2024.0,특수대학원,국립,전북,기존,국립군산대학교 산업대학원 ,50.0,31,21,10,0,0,29,20,9,0,0
2024.0,특수대학원,국립,경북,기존,국립금오공과대학교 교육대학원 ,50.0,21,10,11,0,0,17,7,10,0,0
2024.0,일반대학원,국립,경북,기존,국립금오공과대학교 대학원 ,204.0,293,172,67,38,16,233,142,60,21,10
2024.0,특수대학원,국립,경북,기존,국립금오공과대학교 산업대학원 ,78.0,71,58,13,0,0,51,43,8,0,0
2024.0,특수대학원,국립,경북,기존,국립금오공과대학교 컨설팅대학원 ,32.0,17,12,5,0,0,17,12,5,0,0
2024.0,특수대학원,국립,전남,기존,국립목포대학교 경영행정대학원 ,50.0,46,27,19,0,0,41,23,18,0,0
2024.0,특수대학원,국립,전남,기존,국립목포대학교 교육대학원 ,127.0,129,28,101,0,0,54,11,43,0,0
2024.0,일반대학원,국립,전남,기존,국립목포대학교 대학원 ,297.0,277,134,132,5,6,214,106,101,4,3
2024.0,특수대학원,국립,전남,신설,국립목포대학교 산업대학원 ,26.0,8,6,2,0,0,8,6,2,0,0
2024.0,일반대학원,국립,전남,기존,국립목포해양대학교 대학원 ,50.0,48,37,8,3,0,39,31,7,1,0
2024.0,특수대학원,국립,전남,기존,국립목포해양대학교 해양산업대학원 ,12.0,5,5,0,0,0,4,4,0,0,0
2024.0,특수대학원,국립,부산,기존,국립부경대학교 경영대학원 ,107.0,69,41,28,0,0,69,41,28,0,0
2024.0,특수대학원,국립,부산,기존,국립부경대학교 교육대학원 ,120.0,103,12,91,0,0,63,8,55,0,0
2024.0,특수대학원,국립,부산,기존,국립부경대학교 글로벌수산대학원 ,24.0,35,17,3,10,5,34,16,3,10,5
2024.0,특수대학원,국립,부산,기존,국립부경대학교 글로벌정책대학원 ,58.0,48,14,24,2,8,23,8,11,0,4
2024.0,전문대학원,국립,부산,기존,국립부경대학교 기술경영전문대학원 ,38.0,101,41,17,16,27,74,27,9,14,24
2024.0,일반대학원,국립,부산,기존,국립부경대학교 대학원 ,728.0,1231,391,351,241,248,920,348,291,121,160
2024.0,특수대학원,국립,부산,기존,국립부경대학교 산업대학원 ,88.0,146,92,52,2,0,85,57,26,2,0
2024.0,특수대학원,국립,전남,기존,국립순천대학교 경영행정대학원 ,40.0,13,6,7,0,0,8,5,3,0,0
2024.0,특수대학원,국립,전남,기존,국립순천대학교 교육대학원 ,136.0,112,27,85,0,0,54,16,38,0,0
2024.0,특수대학원,국립,전남,기존,국립순천대학교 사회문화예술대학원 ,30.0,23,12,11,0,0,17,10,7,0,0
2024.0,특수대학원,국립,전남,기존,국립순천대학교 산업대학원 ,30.0,5,3,2,0,0,5,3,2,0,0
2024.0,일반대학원,국립,전남,기존,국립순천대학교 일반대학원 ,255.0,338,142,136,31,29,267,118,102,22,25
2024.0,특수대학원,국립,경남,기존,국립창원대학교 경영대학원 ,95.0,58,29,29,0,0,44,21,23,0,0
2024.0,특수대학원,국립,경남,기존,국립창원대학교 교육대학원 ,63.0,86,21,65,0,0,47,13,34,0,0
2024.0,일반대학원,국립,경남,기존,국립창원대학교 대학원 ,438.0,532,233,210,47,42,438,203,163,40,32
2024.0,특수대학원,국립,경남,기존,국립창원대학교 보건대학원 ,35.0,29,8,21,0,0,23,3,20,0,0
2024.0,특수대학원,국립,경남,기존,국립창원대학교 사회복지대학원 ,30.0,27,7,20,0,0,27,7,20,0,0
2024.0,특수대학원,국립,경남,기존,국립창원대학교 산업대학원 ,108.0,107,76,31,0,0,82,62,20,0,0
2024.0,특수대학원,국립,경남,기존,국립창원대학교 행정대학원 ,65.0,13,7,6,0,0,9,5,4,0,0
2024.0,특수대학원,국립,충북,기존,국립한국교통대학교 교육대학원 ,25.0,28,5,23,0,0,28,5,23,0,0
2024.0,전문대학원,국립,충북,기존,국립한국교통대학교 교통대학원 ,30.0,57,32,7,18,0,45,23,4,18,0
2024.0,특수대학원,국립,충북,기존,국립한국교통대학교 글로벌융합대학원 ,72.0,68,52,10,1,5,61,46,10,1,4
2024.0,일반대학원,국립,충북,기존,국립한국교통대학교 대학원 ,153.0,194,123,51,10,10,161,104,41,9,7
2024.0,특수대학원,국립,부산,기존,국립한국해양대학교 글로벌물류대학원 ,25.0,31,26,5,0,0,21,20,1,0,0
2024.0,일반대학원,국립,부산,기존,국립한국해양대학교 대학원 ,236.0,371,229,77,47,18,299,187,64,35,13
2024.0,특수대학원,국립,부산,기존,국립한국해양대학교 해사산업대학원 ,30.0,120,30,5,69,16,98,17,3,63,15
2024.0,전문대학원,국립,부산,기존,국립한국해양대학교 해양과학기술전문대학원 ,27.0,38,16,15,6,1,21,9,10,2,0
2024.0,특수대학원,국립,부산,기존,국립한국해양대학교 해양금융대학원 ,30.0,49,33,16,0,0,32,20,12,0,0
2024.0,특수대학원,국립,대전,기존,국립한밭대학교 산업대학원 ,46.0,101,43,10,29,19,79,34,7,24,14
2024.0,전문대학원,국립,대전,신설,국립한밭대학교 소프트웨어융합대학원 ,38.0,46,27,12,3,4,36,23,10,1,2
2024.0,일반대학원,국립,대전,기존,국립한밭대학교 일반대학원 ,130.0,222,104,49,39,30,162,84,41,21,16
2024.0,특수대학원,국립,대전,기존,국립한밭대학교 창업경영대학원 ,42.0,72,21,21,23,7,62,15,18,22,7
2024.0,특수대학원,사립,서울,기존,국민대학교 경영대학원 ,127.0,322,90,98,77,57,193,58,54,46,35
2024.0,특수대학원,사립,서울,기존,국민대학교 교육대학원 ,198.0,603,105,498,0,0,164,31,133,0,0
2024.0,특수대학원,사립,서울,기존,국민대학교 글로벌 창업벤처대학원 ,35.0,49,16,14,12,7,39,14,13,8,4
2024.0,일반대학원,사립,서울,기존,국민대학교 대학원 ,505.0,1685,359,438,386,502,742,233,237,120,152
2024.0,특수대학원,사립,서울,기존,국민대학교 디자인대학원 ,70.0,101,31,70,0,0,56,23,32,0,1
2024.0,특수대학원,사립,서울,기존,국민대학교 법무대학원 ,56.0,35,23,12,0,0,25,20,5,0,0
2024.0,전문대학원,사립,서울,기존,국민대학교 비즈니스IT전문대학원 ,43.0,88,56,24,7,1,43,25,13,5,0
2024.0,특수대학원,사립,서울,기존,국민대학교 소프트웨어융합대학원 ,63.0,129,96,29,4,0,57,38,15,4,0
2024.0,특수대학원,사립,서울,기존,국민대학교 스포츠산업대학원 ,38.0,116,13,10,74,19,113,13,10,71,19
2024.0,전문대학원,사립,서울,폐교,국민대학교 자동차공학전문대학원 ,0.0,22,19,2,1,0,6,5,1,0,0
2024.0,전문대학원,사립,서울,신설,국민대학교 자동차모빌리티대학원 ,58.0,48,40,8,0,0,46,38,8,0,0
2024.0,특수대학원,사립,서울,기존,국민대학교 자동차산업대학원 ,20.0,12,11,1,0,0,11,10,1,0,0
2024.0,특수대학원,사립,서울,기존,국민대학교 정치대학원 ,55.0,54,39,12,2,1,42,31,10,1,0
2024.0,특수대학원,사립,서울,기존,국민대학교 종합예술대학원 ,53.0,59,10,49,0,0,41,6,35,0,0
2024.0,전문대학원,사립,서울,기존,국민대학교 테크노디자인전문대학원 ,91.0,238,42,95,51,50,119,21,56,26,16
2024.0,특수대학원,사립,서울,기존,국민대학교 행정대학원 ,48.0,64,20,43,1,0,44,16,27,1,0
2024.0,특수대학원,사립,충북,기존,극동대학교 교육대학원 ,35.0,48,17,23,3,5,45,16,21,3,5
2024.0,특수대학원,사립,충북,기존,극동대학교 글로벌대학원 ,2.0,38,7,9,19,3,20,1,1,12,6
2024.0,일반대학원,사립,충북,기존,극동대학교 일반대학원 ,60.0,71,35,19,12,5,48,31,12,2,3
2024.0,일반대학원,사립,충남,기존,금강대학교 일반대학원 ,15.0,8,5,3,0,0,6,4,2,0,0
2024.0,특수대학원,사립,경북,기존,김천대학교 글로컬휴먼대학원 ,10.0,1,1,0,0,0,0,0,0,0,0
2024.0,일반대학원,사립,경북,기존,김천대학교 대학원 ,30.0,96,13,11,30,42,77,7,7,27,36
2024.0,특수대학원,사립,경북,기존,김천대학교 사회문화대학원 ,7.0,4,0,3,1,0,3,0,3,0,0
2024.0,특수대학원,사립,충남,기존,나사렛대학교 미래재활복지대학원 ,33.0,69,20,23,10,16,35,11,17,0,7
2024.0,특수대학원,사립,충남,기존,나사렛대학교 사회복지대학원 ,8.0,7,1,6,0,0,7,1,6,0,0
2024.0,특수대학원,사립,충남,기존,나사렛대학교 신학대학원 ,33.0,15,2,11,0,2,13,2,10,0,1
2024.0,일반대학원,사립,충남,기존,나사렛대학교 일반대학원 ,37.0,45,9,35,0,1,34,8,25,0,1
2024.0,특수대학원,사립,광주,기존,남부대학교 교육대학원 ,60.0,162,21,141,0,0,58,9,49,0,0
2024.0,특수대학원,사립,광주,기존,남부대학교 문화복지대학원 ,40.0,63,31,31,0,1,56,21,35,0,0
2024.0,일반대학원,사립,광주,기존,남부대학교 일반대학원 ,60.0,109,24,56,25,4,88,19,42,23,4
2024.0,특수대학원,사립,충남,기존,남서울대학교 국제대학원 ,10.0,229,3,2,172,52,92,3,2,66,21
2024.0,일반대학원,사립,충남,기존,남서울대학교 일반대학원 ,80.0,305,34,176,46,49,138,15,56,35,32
2024.0,특수대학원,사립,충남,기존,남서울대학교 특수대학원 ,90.0,266,24,52,107,83,207,22,34,81,70
2024.0,특수대학원,사립,경기,기존,단국대학교 경영대학원 ,120.0,168,93,54,13,8,120,65,39,13,3
2024.0,특수대학원,사립,경기,기존,단국대학교 교육대학원 ,128.0,245,62,183,0,0,91,25,66,0,0
2024.0,특수대학원,사립,충남,기존,단국대학교 교육대학원 _제2캠퍼스,30.0,47,27,20,0,0,27,12,15,0,0
2024.0,특수대학원,사립,경기,기존,단국대학교 문화예술대학원 ,155.0,118,40,52,5,21,61,23,28,0,10
2024.0,특수대학원,사립,충남,기존,단국대학교 보건복지대학원 _제2캠퍼스,65.0,112,26,86,0,0,66,16,50,0,0
2024.0,특수대학원,사립,경기,기존,단국대학교 부동산・건설대학원 ,100.0,129,95,31,2,1,92,69,21,1,1
2024.0,특수대학원,사립,충남,기존,단국대학교 스포츠과학대학원 _제2캠퍼스,30.0,36,26,10,0,0,23,19,4,0,0
2024.0,일반대학원,사립,경기,기존,단국대학교 일반대학원 ,694.0,1424,412,457,226,329,823,303,296,86,138
2024.0,일반대학원,사립,충남,기존,단국대학교 일반대학원 _제2캠퍼스,332.0,425,159,213,27,26,293,113,153,15,12
2024.0,특수대학원,사립,경기,기존,단국대학교 정보융합기술・창업대학원 ,83.0,85,40,20,22,3,66,34,12,18,2
2024.0,특수대학원,사립,충남,기존,단국대학교 정책경영대학원 _제2캠퍼스,60.0,70,33,37,0,0,46,22,24,0,0
2024.0,특수대학원,사립,경기,기존,단국대학교 특수교육대학원 ,110.0,250,37,213,0,0,113,18,95,0,0
2024.0,특수대학원,사립,경기,기존,단국대학교 행정법무대학원 ,140.0,178,52,124,1,1,123,37,86,0,0
2024.0,특수대학원,사립,대구,기존,대구가톨릭대학교 경영대학원 ,28.0,22,13,8,1,0,16,10,5,1,0
2024.0,특수대학원,사립,경북,기존,대구가톨릭대학교 교육대학원 ,54.0,191,32,159,0,0,47,9,38,0,0
2024.0,일반대학원,사립,경북,기존,대구가톨릭대학교 대학원 ,372.0,586,159,297,64,66,445,127,218,47,53
2024.0,특수대학원,사립,대구,기존,대구가톨릭대학교 사회복지대학원 ,24.0,21,4,17,0,0,15,2,13,0,0
2024.0,특수대학원,사립,대구,폐교,대구가톨릭대학교 사회적경제경영대학원 ,0.0,6,5,0,0,1,6,5,0,0,1
2024.0,특수대학원,사립,대구,기존,대구가톨릭대학교 상담대학원 ,60.0,77,10,67,0,0,53,7,46,0,0
2024.0,특수대학원,사립,대구,기존,대구가톨릭대학교 신학대학원 ,10.0,9,2,7,0,0,9,2,7,0,0
2024.0,특수대학원,사립,대구,폐교,대구가톨릭대학교 예술대학원 ,0.0,4,0,4,0,0,4,0,4,0,0
2024.0,특수대학원,사립,대구,기존,대구가톨릭대학교 유스티노자유대학원 ,32.0,46,9,37,0,0,36,8,28,0,0
2024.0,특수대학원,사립,경북,기존,대구가톨릭대학교 유아교육대학원 ,17.0,18,0,18,0,0,13,0,13,0,0
2024.0,특수대학원,사립,경북,기존,대구가톨릭대학교 의료보건산업대학원 ,118.0,155,41,114,0,0,103,32,71,0,0
2024.0,일반대학원,특별법법인,대구,기존,대구경북과학기술원 일반대학원 ,330.0,648,437,189,19,3,269,177,84,7,1
2024.0,특수대학원,국립,대구,기존,대구교육대학교 교육대학원 ,373.0,360,100,260,0,0,237,62,175,0,0
2024.0,특수대학원,사립,경북,기존,대구대학교 교육대학원 ,120.0,205,36,169,0,0,75,11,64,0,0
2024.0,일반대학원,사립,경북,기존,대구대학교 대학원 ,300.0,480,126,236,70,48,377,91,175,64,47
2024.0,특수대학원,사립,경북,기존,대구대학교 디자인・산업행정대학원 ,40.0,19,5,14,0,0,15,4,11,0,0
2024.0,특수대학원,사립,경북,기존,대구대학교 사회복지대학원 ,40.0,44,15,29,0,0,32,14,18,0,0
2024.0,특수대학원,사립,대구,기존,대구대학교 재활과학대학원 ,110.0,142,25,117,0,0,102,19,83,0,0
2024.0,특수대학원,사립,경북,기존,대구대학교 특수교육대학원 ,30.0,36,9,27,0,0,29,7,22,0,0
2024.0,특수대학원,사립,경북,폐교,대구사이버대학교 휴먼케어대학원 ,40.0,96,9,75,3,9,41,1,39,1,0
2024.0,일반대학원,사립,경북,기존,대구한의대학교 대학원 ,148.0,220,62,143,4,11,161,47,101,3,10
2024.0,특수대학원,사립,경북,기존,대구한의대학교 보건・복지대학원 ,46.0,92,22,46,20,4,55,16,30,8,1
2024.0,특수대학원,사립,경북,폐교,대구한의대학교 한방산업대학원 ,20.0,25,10,14,1,0,20,8,12,0,0
2024.0,일반대학원,사립,경북,기존,대신대학교 대학원 ,20.0,29,11,15,2,1,26,9,14,2,1
2024.0,특수대학원,사립,경북,기존,대신대학교 신학대학원 ,60.0,78,34,43,1,0,70,31,38,1,0
2024.0,일반대학원,사립,세종,기존,대전가톨릭대학교 대학원 ,30.0,7,7,0,0,0,7,7,0,0,0
2024.0,특수대학원,사립,대전,기존,대전대학교 경영행정・사회복지・상담대학원 ,40.0,36,13,22,1,0,25,9,15,1,0
2024.0,특수대학원,사립,대전,기존,대전대학교 교육대학원 ,50.0,37,8,29,0,0,29,6,23,0,0
2024.0,특수대학원,사립,대전,기존,대전대학교 보건의료대학원 ,30.0,31,16,14,0,1,24,12,12,0,0
2024.0,일반대학원,사립,대전,기존,대전대학교 일반대학원 ,209.0,318,110,172,24,12,197,88,72,23,14
2024.0,특수대학원,사립,대전,기존,대전신학대학교 신학대학원 ,55.0,103,50,53,0,0,54,23,31,0,0
2024.0,일반대학원,사립,대전,기존,대전신학대학교 일반대학원 ,5.0,5,1,4,0,0,5,1,4,0,0
2024.0,전문대학원,사립,경기,기존,대진대학교 DNA플러스융합기술전문대학원 ,30.0,20,16,4,0,0,20,16,4,0,0
2024.0,특수대학원,사립,경기,기존,대진대학교 공공정책대학원 ,30.0,30,17,13,0,0,24,14,10,0,0
2024.0,특수대학원,사립,경기,기존,대진대학교 교육대학원 ,60.0,98,18,80,0,0,47,9,38,0,0
2024.0,일반대학원,사립,경기,기존,대진대학교 대학원 ,63.0,117,62,14,22,19,103,53,10,21,19
2024.0,특수대학원,사립,경기,기존,대진대학교 통일대학원 ,30.0,28,15,10,3,0,24,15,8,1,0
2024.0,특수대학원,사립,서울,기존,덕성여자대학교 교육대학원 ,60.0,75,0,75,0,0,24,0,24,0,0
2024.0,일반대학원,사립,서울,기존,덕성여자대학교 대학원 ,97.0,167,2,141,2,22,83,3,66,1,13
2024.0,특수대학원,사립,서울,기존,덕성여자대학교 상담・산업대학원 ,27.0,39,4,29,2,4,12,1,9,0,2
2024.0,전문대학원,사립,서울,기존,동국대학교 경영전문대학원 ,50.0,231,49,18,77,87,126,37,12,35,42
2024.0,특수대학원,사립,서울,기존,동국대학교 경찰사법대학원 ,70.0,168,54,65,39,10,110,38,25,39,8
2024.0,특수대학원,사립,서울,기존,동국대학교 교육대학원 ,109.0,286,59,219,1,7,55,8,43,1,3
2024.0,특수대학원,사립,서울,기존,동국대학교 교육서비스과학대학원 ,30.0,72,9,10,23,30,49,9,10,11,19
2024.0,특수대학원,사립,서울,기존,동국대학교 국제정보보호대학원 ,70.0,93,72,21,0,0,67,51,16,0,0
2024.0,일반대학원,사립,서울,기존,동국대학교 대학원 ,970.0,2142,636,710,258,538,1215,459,475,98,183
2024.0,특수대학원,사립,서울,기존,동국대학교 문화예술대학원 ,130.0,350,25,91,44,190,170,16,58,17,79
2024.0,특수대학원,사립,서울,기존,동국대학교 미래융합대학원 ,40.0,25,6,18,0,1,18,6,11,0,1
