기준연도,학교종류,설립구분,지역,상태,대학원명,입학정원(A),지원자,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,입학자,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
2024.0,전문대학원,국립,대전,기존,충남대학교 법학전문대학원 ,105.0,481,203,277,0,1,114,44,70,0,0
2024.0,특수대학원,국립,대전,기존,충남대학교 보건대학원 ,37.0,64,10,53,0,1,38,5,32,0,1
2024.0,전문대학원,국립,대전,기존,충남대학교 분석과학기술대학원 ,30.0,38,14,20,0,4,30,12,15,0,3
2024.0,특수대학원,국립,대전,기존,충남대학교 산업대학원 ,83.0,142,92,27,19,4,114,73,19,18,4
2024.0,전문대학원,국립,대전,기존,충남대학교 신약전문대학원 ,25.0,30,5,25,0,0,21,4,17,0,0
2024.0,전문대학원,국립,대전,기존,충남대학교 에너지과학기술대학원 ,30.0,47,26,15,4,2,34,17,11,4,2
2024.0,특수대학원,국립,대전,기존,충남대학교 특허법무대학원 ,35.0,38,19,19,0,0,29,15,14,0,0
2024.0,특수대학원,국립,대전,기존,충남대학교 평화안보대학원 ,63.0,65,36,29,0,0,49,29,20,0,0
2024.0,특수대학원,국립,대전,기존,충남대학교 행정대학원 ,65.0,97,48,45,3,1,56,33,21,1,1
2024.0,특수대학원,국립,충북,기존,충북대학교 경영대학원 ,87.0,71,43,28,0,0,51,30,21,0,0
2024.0,특수대학원,국립,충북,기존,충북대학교 교육대학원 ,154.0,176,34,142,0,0,73,17,56,0,0
2024.0,일반대학원,국립,충북,기존,충북대학교 대학원 ,1067.0,1748,766,707,156,119,1230,564,443,124,99
2024.0,특수대학원,국립,충북,기존,충북대학교 법무대학원 ,19.0,22,11,11,0,0,19,8,11,0,0
2024.0,전문대학원,국립,충북,기존,충북대학교 법학전문대학원 ,85.0,254,160,93,1,0,79,57,22,0,0
2024.0,특수대학원,국립,충북,기존,충북대학교 북방농업대학원 ,5.0,2,2,0,0,0,2,2,0,0,0
2024.0,특수대학원,국립,충북,기존,충북대학교 산업대학원 ,81.0,98,82,15,1,0,82,69,12,1,0
2024.0,특수대학원,국립,충북,기존,충북대학교 세종 국가정책대학원 ,33.0,27,14,12,1,0,22,10,11,1,0
2024.0,특수대학원,국립,충북,기존,충북대학교 수의방역대학원 ,10.0,10,7,3,0,0,5,3,2,0,0
2024.0,일반대학원,사립,경기,기존,칼빈대학교 대학원 ,30.0,338,27,62,114,135,200,6,24,76,94
2024.0,특수대학원,사립,경기,기존,칼빈신학대학원 ,60.0,127,79,48,0,0,65,34,31,0,0
2024.0,특수대학원,사립,경기,기존,평택대학교 글로벌비즈니스대학원 ,15.0,16,9,7,0,0,13,6,7,0,0
2024.0,특수대학원,사립,경기,기존,평택대학교 사회복지대학원 ,25.0,20,7,13,0,0,17,6,11,0,0
2024.0,특수대학원,사립,경기,기존,평택대학교 상담대학원 ,80.0,40,4,36,0,0,31,3,28,0,0
2024.0,일반대학원,사립,경기,기존,평택대학교 일반대학원 ,65.0,97,22,75,0,0,69,17,52,0,0
2024.0,특수대학원,사립,경기,기존,평택대학교 통번역대학원 ,15.0,23,9,14,0,0,20,7,13,0,0
2024.0,전문대학원,사립,경기,기존,평택대학교 피어선신학전문대학원 ,48.0,34,20,14,0,0,28,19,9,0,0
2024.0,일반대학원,사립,경북,기존,포항공과대학교 대학원 ,770.0,1370,907,389,44,30,618,428,156,25,9
2024.0,특수대학원,사립,경북,기존,포항공과대학교 정보통신대학원 ,55.0,0,0,0,0,0,0,0,0,0,0
2024.0,전문대학원,사립,경북,기존,포항공과대학교 친환경소재대학원 ,65.0,111,70,31,7,3,35,26,4,4,1
2024.0,특수대학원,국립,경기,신설,한경국립대학교 경영대학원 ,6.0,0,0,0,0,0,0,0,0,0,0
2024.0,특수대학원,국립,경기,기존,한경국립대학교 공공정책대학원 ,20.0,9,6,3,0,0,8,5,3,0,0
2024.0,특수대학원,국립,경기,신설,한경국립대학교 교육대학원 ,30.0,18,8,10,0,0,14,7,7,0,0
2024.0,특수대학원,국립,경기,폐교,한경국립대학교 국제개발협력대학원 ,0.0,7,1,1,3,2,1,1,0,0,0
2024.0,특수대학원,국립,경기,기존,한경국립대학교 산업대학원 ,17.0,24,10,12,2,0,17,6,10,1,0
2024.0,일반대학원,국립,경기,기존,한경국립대학교 일반대학원 ,96.0,168,81,54,22,11,121,53,40,19,9
2024.0,전문대학원,사립,경기,기존,한국공학대학교 AI융합탄소중립전문대학원 ,20.0,11,9,2,0,0,10,8,2,0,0
2024.0,특수대학원,사립,경기,기존,한국공학대학교 산업기술경영대학원 ,40.0,90,41,10,26,13,73,27,10,23,13
2024.0,전문대학원,사립,경기,기존,한국공학대학교 융합기술에너지대학원 ,37.0,50,34,8,6,2,43,32,5,4,2
2024.0,일반대학원,사립,경기,기존,한국공학대학교 일반대학원 ,101.0,93,68,18,4,3,77,59,15,2,1
2024.0,일반대학원,특별법법인,대전,기존,한국과학기술원 일반대학원 ,2310.0,6441,3069,1498,1151,723,2953,1547,651,466,289
2024.0,특수대학원,국립,충북,기존,한국교원대학교 교육대학원 ,653.0,1034,306,728,0,0,660,143,369,72,76
2024.0,전문대학원,국립,충북,기존,한국교원대학교 교육정책전문대학원 ,101.0,109,40,69,0,0,98,35,63,0,0
2024.0,일반대학원,국립,충북,기존,한국교원대학교 대학원 ,549.0,1121,278,828,7,8,403,116,269,9,9
2024.0,특수대학원,사립,충남,기존,한국기술교육대학교 IT융합과학경영산업대학원 ,50.0,143,31,8,87,17,113,18,4,75,16
2024.0,일반대학원,사립,충남,기존,한국기술교육대학교 대학원 ,141.0,203,152,31,7,13,133,83,22,12,16
2024.0,전문대학원,사립,충남,기존,한국기술교육대학교 테크노인력개발전문대학원 ,52.0,140,60,80,0,0,52,22,30,0,0
2024.0,특수대학원,국립,서울,기존,한국방송통신대학교 경영대학원 ,150.0,199,141,58,0,0,157,108,49,0,0
2024.0,특수대학원,국립,서울,기존,한국방송통신대학교 대학원 ,830.0,2061,866,1192,0,3,824,340,484,0,0
2024.0,특수대학원,사립,서울,폐교,한국성서대학교 교육대학원 ,17.0,10,0,10,0,0,8,0,8,0,0
2024.0,일반대학원,사립,서울,기존,한국성서대학교 대학원 ,20.0,26,10,16,0,0,23,9,14,0,0
2024.0,특수대학원,사립,서울,기존,한국성서대학교 보육대학원 ,0.0,5,0,5,0,0,3,0,3,0,0
2024.0,특수대학원,사립,서울,기존,한국성서대학교 사회복지대학원 ,7.0,9,3,6,0,0,6,3,3,0,0
2024.0,특수대학원,사립,서울,기존,한국성서대학교 신학대학원 ,37.0,54,21,32,1,0,45,18,27,0,0
2024.0,일반대학원,특별법법인,전남,기존,한국에너지공과대학교 대학원 ,250.0,102,67,23,10,2,51,34,12,5,0
2024.0,특수대학원,사립,서울,기존,한국외국어대학교 KFL대학원 ,100.0,104,15,54,4,31,47,4,31,0,12
2024.0,특수대학원,사립,서울,기존,한국외국어대학교 TESOL 대학원 ,60.0,48,9,39,0,0,33,8,25,0,0
2024.0,특수대학원,사립,서울,기존,한국외국어대학교 경영대학원 ,187.0,546,134,78,171,163,318,96,54,94,74
2024.0,특수대학원,사립,서울,기존,한국외국어대학교 교육대학원 ,210.0,497,103,394,0,0,117,27,90,0,0
2024.0,전문대학원,사립,서울,기존,한국외국어대학교 국제지역대학원 ,145.0,151,34,42,34,41,88,25,20,15,28
2024.0,특수대학원,사립,서울,기존,한국외국어대학교 글로벌미디어커뮤니케이션대학원 ,20.0,9,3,6,0,0,6,2,4,0,0
2024.0,전문대학원,사립,서울,기존,한국외국어대학교 법학전문대학원 ,60.0,218,104,114,0,0,56,29,27,0,0
2024.0,일반대학원,사립,서울,기존,한국외국어대학교 일반대학원 ,460.0,880,249,631,0,0,380,99,248,5,28
2024.0,특수대학원,사립,서울,폐교,한국외국어대학교 정치행정언론대학원 ,40.0,44,37,7,0,0,29,26,3,0,0
2024.0,전문대학원,사립,서울,기존,한국외국어대학교 통번역대학원 ,160.0,654,118,462,4,70,169,34,120,0,15
2024.0,전문대학원,특별법국립,충남,폐교,한국전통문화대학교 문화유산전문대학원 ,70.0,91,36,55,0,0,50,20,30,0,0
2024.0,특수대학원,특별법국립,충남,기존,한국전통문화대학교 미래문화유산대학원 ,40.0,73,29,44,0,0,45,20,25,0,0
2024.0,일반대학원,특별법국립,충남,기존,한국전통문화대학교 일반대학원 ,69.0,93,39,49,2,3,63,24,39,0,0
2024.0,일반대학원,국립,서울,기존,한국체육대학교 대학원 ,110.0,208,126,79,2,1,112,67,42,2,1
2024.0,특수대학원,국립,서울,기존,한국체육대학교 사회체육대학원 ,132.0,236,150,85,0,1,131,81,49,0,1
2024.0,특수대학원,국립,서울,기존,한국체육대학교 스포츠융복합대학원 ,20.0,20,10,10,0,0,14,7,7,0,0
2024.0,일반대학원,사립,대전,기존,한국침례신학대학교 대학원 ,46.0,31,15,16,0,0,21,10,11,0,0
2024.0,전문대학원,사립,대전,기존,한국침례신학대학교 목회신학대학원 ,10.0,9,7,2,0,0,7,5,2,0,0
2024.0,특수대학원,사립,대전,기존,한국침례신학대학교 상담대학원 ,25.0,47,21,26,0,0,25,9,16,0,0
2024.0,특수대학원,사립,대전,기존,한국침례신학대학교 신학대학원 ,203.0,187,111,74,1,1,164,98,64,1,1
2024.0,일반대학원,사립,경기,기존,한국항공대학교 대학원 ,168.0,277,164,43,54,16,211,127,34,39,11
2024.0,특수대학원,사립,경기,기존,한국항공대학교 항공・경영대학원 ,75.0,101,70,29,1,1,91,61,28,1,1
2024.0,특수대학원,사립,경기,기존,한국항공대학교 항공우주정책대학원 ,30.0,13,6,7,0,0,12,5,7,0,0
2024.0,특수대학원,사립,대전,기존,한남대학교 경영・국방전략대학원 ,60.0,26,19,6,1,0,21,18,3,0,0
2024.0,특수대학원,사립,대전,기존,한남대학교 교육대학원 ,75.0,114,21,87,1,5,40,7,28,1,4
2024.0,일반대학원,사립,대전,기존,한남대학교 대학원 ,232.0,319,98,138,45,38,237,79,107,26,25
2024.0,특수대학원,사립,대전,기존,한남대학교 사회문화・행정복지대학원 ,107.0,152,8,56,49,39,123,4,42,46,31
2024.0,특수대학원,사립,대전,기존,한남대학교 학제신학대학원 ,25.0,10,6,4,0,0,8,5,3,0,0
2024.0,특수대학원,사립,경북,기존,한동대학교 교육대학원 ,20.0,16,1,15,0,0,14,1,13,0,0
2024.0,특수대학원,사립,경북,기존,한동대학교 국제개발협력대학원 ,25.0,84,30,14,30,10,31,11,5,11,4
2024.0,특수대학원,사립,경북,기존,한동대학교 국제경영대학원 ,10.0,5,4,1,0,0,2,1,1,0,0
2024.0,전문대학원,사립,경북,기존,한동대학교 국제법률대학원 ,50.0,99,33,58,3,5,56,21,29,2,4
2024.0,특수대학원,사립,경북,기존,한동대학교 상담대학원 ,25.0,44,9,35,0,0,25,6,19,0,0
2024.0,일반대학원,사립,경북,기존,한동대학교 일반대학원 ,70.0,80,45,24,8,3,63,36,22,4,1
2024.0,특수대학원,사립,경북,기존,한동대학교 통역번역대학원 ,10.0,5,2,3,0,0,4,2,2,0,0
2024.0,특수대학원,사립,강원,기존,한라대학교 정보산업대학원 ,21.0,14,7,7,0,0,12,6,6,0,0
2024.0,특수대학원,사립,강원,기존,한림대학교 간호대학원 ,40.0,64,2,62,0,0,36,0,36,0,0
2024.0,특수대학원,사립,강원,기존,한림대학교 경영대학원 ,15.0,10,2,8,0,0,9,2,7,0,0
2024.0,특수대학원,사립,강원,기존,한림대학교 글로벌협력대학원 ,20.0,18,12,6,0,0,17,11,6,0,0
2024.0,일반대학원,사립,강원,기존,한림대학교 대학원 ,228.0,225,95,86,21,23,187,86,66,16,19
2024.0,특수대학원,사립,강원,기존,한림대학교 보건과학대학원 ,60.0,39,2,37,0,0,34,1,33,0,0
2024.0,특수대학원,사립,강원,기존,한림대학교 사회복지대학원 ,60.0,46,13,33,0,0,43,13,30,0,0
2024.0,특수대학원,사립,강원,기존,한림대학교 임상치의학대학원 ,20.0,7,2,5,0,0,4,1,3,0,0
2024.0,특수대학원,사립,강원,신설,한림대학교 창의미래융합대학원 ,30.0,25,11,14,0,0,20,9,11,0,0
2024.0,특수대학원,사립,충남,기존,한서대학교 건강증진대학원 ,10.0,7,2,5,0,0,4,1,3,0,0
2024.0,특수대학원,사립,충남,기존,한서대학교 교육대학원 ,20.0,14,4,10,0,0,10,2,8,0,0
2024.0,전문대학원,사립,충남,기존,한서대학교 국제디자인융합전문대학원 ,30.0,42,2,8,12,20,41,1,8,12,20
2024.0,일반대학원,사립,충남,기존,한서대학교 대학원 ,87.0,153,66,40,28,19,118,53,29,21,15
2024.0,특수대학원,사립,충남,기존,한서대학교 항공융합대학원 ,30.0,61,47,2,11,1,51,37,2,11,1
2024.0,특수대학원,사립,서울,기존,한성대학교 경영대학원 ,36.0,182,14,11,32,125,131,11,9,26,85
2024.0,특수대학원,사립,서울,기존,한성대학교 교육대학원 ,34.0,25,1,16,2,6,14,0,9,1,4
2024.0,특수대학원,사립,서울,기존,한성대학교 국방과학대학원 ,70.0,91,79,7,5,0,72,64,5,3,0
2024.0,특수대학원,사립,서울,기존,한성대학교 부동산대학원 ,22.0,18,10,8,0,0,1,1,0,0,0
2024.0,특수대학원,사립,서울,기존,한성대학교 예술대학원 ,31.0,52,6,26,3,17,36,4,22,2,8
2024.0,일반대학원,사립,서울,기존,한성대학교 일반대학원 ,126.0,179,61,54,27,37,124,40,43,21,20
2024.0,특수대학원,사립,서울,기존,한성대학교 지식서비스&컨설팅대학원 ,46.0,59,26,10,17,6,51,22,10,15,4
2024.0,특수대학원,사립,서울,기존,한성대학교 행정대학원 ,48.0,63,33,27,2,1,50,27,22,0,1
2024.0,일반대학원,사립,경기,기존,한세대학교 대학원 ,113.0,231,23,41,98,69,120,18,31,41,30
2024.0,특수대학원,사립,경기,기존,한세대학교 심리상담대학원 ,35.0,36,3,33,0,0,25,2,23,0,0
2024.0,특수대학원,사립,경기,기존,한세대학교 영산신학대학원 ,90.0,62,26,35,1,0,54,26,27,1,0
2024.0,특수대학원,사립,경기,기존,한세대학교 예술대학원 ,52.0,29,3,25,0,1,25,2,22,0,1
2024.0,특수대학원,사립,경기,기존,한세대학교 휴먼서비스대학원 ,73.0,29,12,17,0,0,24,11,13,0,0
2024.0,특수대학원,사립,경기,기존,한신대학교 교육대학원 ,40.0,45,17,28,0,0,36,17,19,0,0
2024.0,일반대학원,사립,경기,기존,한신대학교 대학원 ,82.0,98,64,34,0,0,70,47,23,0,0
2024.0,특수대학원,사립,서울,기존,한신대학교 사회혁신경영대학원 ,15.0,6,2,4,0,0,5,2,3,0,0
2024.0,특수대학원,사립,서울,기존,한신대학교 신학대학원 ,70.0,76,47,29,0,0,49,33,16,0,0
2024.0,특수대학원,사립,경기,기존,한신대학교 정신분석대학원 ,45.0,30,8,22,0,0,12,1,11,0,0
2024.0,특수대학원,사립,경기,기존,한신대학교 휴먼케어융합대학원 ,10.0,17,5,12,0,0,14,3,11,0,0
2024.0,전문대학원,사립,서울,기존,한양대학교 경영전문대학원 ,207.0,636,163,106,75,292,248,108,67,15,58
2024.0,특수대학원,사립,서울,기존,한양대학교 공공정책대학원 ,95.0,191,90,96,4,1,109,52,52,3,2
2024.0,특수대학원,사립,서울,기존,한양대학교 공학대학원 ,234.0,457,320,86,49,2,287,193,44,46,4
2024.0,특수대학원,사립,서울,기존,한양대학교 교육대학원 ,88.0,754,118,636,0,0,86,20,66,0,0
2024.0,특수대학원,사립,서울,기존,한양대학교 국제관광대학원 ,40.0,72,11,38,3,20,42,7,28,0,7
2024.0,전문대학원,사립,서울,폐교,한양대학교 국제학대학원 ,39.0,174,16,15,38,105,82,8,10,16,48
2024.0,전문대학원,사립,서울,기존,한양대학교 기술경영전문대학원 ,52.0,158,112,46,0,0,52,33,19,0,0
2024.0,일반대학원,사립,서울,기존,한양대학교 대학원 ,1937.0,6205,1938,1853,766,1648,2222,958,751,159,354
2024.0,전문대학원,사립,서울,기존,한양대학교 도시대학원 ,48.0,108,49,41,9,9,49,30,16,1,2
2024.0,전문대학원,사립,서울,기존,한양대학교 법학전문대학원 ,112.0,214,145,69,0,0,115,79,36,0,0
2024.0,특수대학원,사립,서울,기존,한양대학교 보건대학원 ,40.0,115,23,92,0,0,38,8,30,0,0
2024.0,특수대학원,사립,서울,기존,한양대학교 부동산융합대학원 ,130.0,370,265,103,1,1,128,90,36,1,1
2024.0,특수대학원,사립,서울,기존,한양대학교 상담심리대학원 ,84.0,452,80,372,0,0,97,17,79,0,1
2024.0,특수대학원,사립,서울,기존,한양대학교 언론정보대학원 ,50.0,166,26,44,7,89,78,19,17,2,40
2024.0,전문대학원,사립,서울,기존,한양대학교 의생명공학전문대학원 ,42.0,49,16,26,1,6,33,10,20,1,2
2024.0,특수대학원,사립,서울,기존,한양대학교 인공지능융합대학원 ,40.0,246,179,67,0,0,38,30,8,0,0
2024.0,특수대학원,사립,서울,기존,한양대학교 임상간호대학원 ,69.0,180,10,167,0,3,73,2,68,0,3
2024.0,일반대학원,사립,경기,기존,한양대학교(ERICA) 대학원 _분교,561.0,1462,446,249,300,467,796,315,165,128,188
2024.0,특수대학원,사립,경기,기존,한양대학교(ERICA) 융합산업대학원 _분교,135.0,211,114,87,3,7,172,91,72,3,6
2024.0,특수대학원,사립,서울,폐교,한양사이버대학교 경영대학원 ,108.0,186,116,55,13,2,126,80,37,8,1
2024.0,특수대학원,사립,서울,폐교,한양사이버대학교 교육정보대학원 ,45.0,82,26,52,4,0,53,15,35,3,0
2024.0,특수대학원,사립,서울,폐교,한양사이버대학교 디자인대학원 ,18.0,29,10,18,0,1,23,9,13,0,1
2024.0,특수대학원,사립,서울,폐교,한양사이버대학교 미래융합공학대학원 ,80.0,158,124,15,16,3,102,86,8,8,0
2024.0,특수대학원,사립,서울,폐교,한양사이버대학교 부동산대학원 ,42.0,90,58,29,3,0,42,27,12,3,0
2024.0,특수대학원,사립,서울,폐교,한양사이버대학교 휴먼서비스대학원 ,147.0,485,111,346,18,10,156,34,109,9,4
2024.0,특수대학원,사립,전북,기존,한일장신대학교 사회복지대학원 ,15.0,17,4,13,0,0,14,3,11,0,0
2024.0,특수대학원,사립,전북,기존,한일장신대학교 성경과교회대학원 ,2.0,0,0,0,0,0,0,0,0,0,0
2024.0,특수대학원,사립,전북,기존,한일장신대학교 신학대학원 ,44.0,19,7,12,0,0,19,7,12,0,0
2024.0,특수대학원,사립,전북,기존,한일장신대학교 심리치료대학원 ,20.0,21,2,19,0,0,16,2,14,0,0
2024.0,일반대학원,사립,전북,기존,한일장신대학교 일반대학원 ,37.0,30,13,17,0,0,27,17,10,0,0
2024.0,특수대학원,사립,경기,기존,협성대학교 교육대학원 ,14.0,19,6,13,0,0,15,5,10,0,0
2024.0,특수대학원,사립,경기,기존,협성대학교 사회복지대학원 ,6.0,22,0,0,1,21,20,0,0,1,19
2024.0,특수대학원,사립,경기,폐교,협성대학교 신학대학원 ,0.0,2,0,2,0,0,1,0,1,0,0
2024.0,특수대학원,사립,경기,기존,협성대학교 웨슬리신학대학원 ,80.0,27,22,5,0,0,27,22,5,0,0
2024.0,일반대학원,사립,경기,기존,협성대학교 일반대학원 ,49.0,33,7,8,3,15,28,6,5,3,14
2024.0,특수대학원,사립,광주,기존,호남대학교 교육대학원 ,30.0,28,2,26,0,0,20,2,18,0,0
2024.0,특수대학원,사립,광주,기존,호남대학교 사회융합대학원 ,117.0,261,63,73,88,37,217,54,57,71,35
2024.0,일반대학원,사립,광주,기존,호남대학교 일반대학원 ,149.0,329,74,94,85,76,258,54,68,70,66
2024.0,특수대학원,사립,광주,기존,호남신학대학교 교회음악대학원 ,12.0,14,5,9,0,0,14,5,9,0,0
2024.0,특수대학원,사립,광주,기존,호남신학대학교 기독교사회복지대학원 ,9.0,7,4,3,0,0,6,4,2,0,0
2024.0,특수대학원,사립,광주,기존,호남신학대학교 기독교상담대학원 ,25.0,19,1,18,0,0,16,1,15,0,0
2024.0,일반대학원,사립,광주,기존,호남신학대학교 대학원 ,29.0,17,8,9,0,0,17,8,9,0,0
2024.0,특수대학원,사립,광주,기존,호남신학대학교 신학대학원 ,105.0,64,29,35,0,0,57,24,33,0,0
2024.0,특수대학원,사립,충남,기존,호서대학교 경영대학원 ,15.0,21,12,4,1,4,21,12,4,1,4
2024.0,특수대학원,사립,충남,기존,호서대학교 교육대학원 ,20.0,27,4,23,0,0,16,2,14,0,0
2024.0,특수대학원,사립,서울,기존,호서대학교 글로벌창업대학원 ,30.0,44,27,16,1,0,37,24,12,1,0
2024.0,전문대학원,사립,충남,기존,호서대학교 기술경영전문대학원 ,46.0,69,58,11,0,0,46,42,4,0,0
2024.0,일반대학원,사립,충남,기존,호서대학교 대학원 ,224.0,637,214,89,191,143,427,169,64,102,92
2024.0,특수대학원,사립,충남,기존,호서대학교 문화복지상담대학원 ,35.0,54,11,38,2,3,43,7,31,2,3
2024.0,특수대학원,사립,충남,신설,호서대학교 벤처기술창업대학원 ,18.0,25,22,3,0,0,18,16,2,0,0
2024.0,전문대학원,사립,서울,기존,호서대학교 벤처대학원 ,92.0,215,98,38,61,18,150,74,29,35,12
2024.0,특수대학원,사립,서울,기존,호서대학교 산학융합대학원 ,10.0,4,3,1,0,0,3,2,1,0,0
2024.0,특수대학원,사립,충남,기존,호서대학교 스포츠과학대학원 ,15.0,12,5,7,0,0,11,5,6,0,0
2024.0,전문대학원,사립,충남,기존,호서대학교 연합신학전문대학원 ,53.0,76,28,27,17,4,60,21,23,12,4
2024.0,특수대학원,사립,서울,기존,홍익대학교 건축도시대학원 ,100.0,147,70,73,1,3,65,35,28,0,2
2024.0,특수대학원,사립,서울,기존,홍익대학교 경영대학원 ,0.0,14,5,9,0,0,3,1,2,0,0
2024.0,특수대학원,사립,서울,기존,홍익대학교 공연예술대학원 ,80.0,245,75,130,8,32,101,39,48,3,11
2024.0,특수대학원,사립,서울,기존,홍익대학교 교육대학원 ,40.0,85,13,72,0,0,37,2,35,0,0
2024.0,전문대학원,사립,서울,기존,홍익대학교 국제디자인전문대학원 ,80.0,133,36,81,3,13,78,21,43,2,12
2024.0,일반대학원,사립,서울,기존,홍익대학교 대학원 ,738.0,2065,405,915,178,567,980,252,454,63,211
2024.0,일반대학원,사립,세종,기존,홍익대학교 대학원 _제2캠퍼스,60.0,90,39,22,11,18,52,24,19,3,6
2024.0,특수대학원,사립,서울,기존,홍익대학교 문화예술경영대학원 ,95.0,194,44,150,0,0,98,24,74,0,0
2024.0,특수대학원,사립,세종,기존,홍익대학교 문화정보정책대학원 _제2캠퍼스,25.0,26,8,3,10,5,19,7,3,8,1
2024.0,특수대학원,사립,서울,기존,홍익대학교 미술대학원 ,120.0,176,27,149,0,0,137,23,114,0,0
2024.0,특수대학원,사립,서울,기존,홍익대학교 산업미술대학원 ,160.0,300,83,217,0,0,170,46,124,0,0
2024.0,특수대학원,사립,서울,기존,홍익대학교 영상・커뮤니케이션대학원 ,110.0,183,66,116,1,0,123,51,71,1,0
2024.0,특수대학원,사립,서울,기존,홍익대학교 패션대학원 ,50.0,88,16,51,2,19,51,11,28,1,11
